EmployeeID,BaseSalary,Bonus,VariablePay
E0044109,2741029,216483,456668
E0044110,4464411,104636,165639
E0044111,1667621,163287,452050
E0044112,1361382,455654,51779
E0044113,3879471,500979,495585
E0044114,1359150,791109,202656
E0044115,2935287,442927,272713
E0044116,428796,777639,78355
E0044117,1847511,545987,310583
E0044118,1279499,273477,395215
E0044119,4743093,488574,425177
E0044120,1534269,520292,122089
E0044121,4996386,477486,398432
E0044122,1584548,569171,283618
E0044123,1715653,21119,403117
E0044124,3680623,277733,49257
E0044125,4517546,605484,267270
E0044126,3692925,718055,339797
E0044127,4829197,343926,140094
E0044128,2040595,650065,410745
E0044129,2019690,151687,326891
E0044130,4369320,519573,141852
E0044131,3324597,791688,102328
E0044132,1627318,240499,322336
E0044133,2562597,732021,118904
E0044134,4466342,457948,217377
E0044135,588316,202354,359036
E0044136,837945,512943,255716
E0044137,3975640,724362,128538
E0044138,4149677,250589,10285
E0044139,2416698,196644,113311
E0044140,3776415,464600,80505
E0044141,2228029,10844,435462
E0044142,3060161,497515,243300
E0044143,3868261,83188,68633
E0044144,3633284,247922,411572
E0044145,3996199,656802,106370
E0044146,1694689,493702,154851
E0044147,3858110,614012,7270
E0044148,676429,342224,489243
E0044149,628918,132024,52357
E0044150,521326,73354,407670
E0044151,4450552,742229,370983
E0044152,2107041,787357,369399
E0044153,937090,518870,169669
E0044154,4600851,399198,368546
E0044155,2630875,178819,370053
E0044156,1884357,640868,342004
E0044157,1910171,425165,300799
E0044158,2415968,426294,347752
E0044159,942862,394302,327998
E0044160,4101784,790341,345578
E0044161,1581230,673791,208793
E0044162,4192262,377608,455209
E0044163,2618374,518179,229610
E0044164,3008816,139045,53361
E0044165,3456733,238173,447472
E0044166,1138622,250174,401103
E0044167,4825804,712745,49453
E0044168,4412800,729166,122887
E0044169,4117287,552215,237461
E0044170,3869556,379594,148714
E0044171,4349971,156515,281354
E0044172,1368067,603637,406452
E0044173,2968142,190121,421812
E0044174,1529687,296898,425326
E0044175,3094893,755357,58710
E0044176,3004079,72719,96212
E0044177,1751189,27609,396457
E0044178,4234634,256772,30564
E0044179,4172017,174187,464921
E0044180,381917,599218,242851
E0044181,2317839,175260,145877
E0044182,3156546,701451,280369
E0044183,2858536,661558,347374
E0044184,1103610,494232,455222
E0044185,525614,52539,21684
E0044186,3264124,61968,37690
E0044187,329761,236942,406502
E0044188,2787716,408968,178932
E0044189,1491461,88270,259766
E0044190,900287,653046,346357
E0044191,3758432,463391,192075
E0044192,1037962,75808,434988
E0044193,2184086,679762,41310
E0044194,1563280,670311,325564
E0044195,856073,295587,59486
E0044196,1791075,64690,465183
E0044197,1719787,112302,495642
E0044198,1953551,524151,270890
E0044199,4681488,752645,481956
E0044200,661656,266655,368117
E0044201,3967941,766715,168831
E0044202,3933407,142228,117010
E0044203,2098876,128662,323328
E0044204,3496677,598148,431708
E0044205,4192598,226588,414478
E0044206,2566237,708957,429634
E0044207,909553,146082,96342
E0044208,2280137,23572,278835
E0044209,2741952,690795,156613
E0044210,1450841,325890,59194
E0044211,4134285,619954,115047
E0044212,4606059,229426,63257
E0044213,1449104,15331,70901
E0044214,4551024,271180,71631
E0044215,4727361,515445,440880
E0044216,1023025,334160,362481
E0044217,4424094,19577,44919
E0044218,1846584,502092,352157
E0044219,2299509,799011,126210
E0044220,4494237,18221,282644
E0044221,540806,589060,311231
E0044222,672869,746799,479480
E0044223,3304419,446956,264998
E0044224,1710501,597938,405489
E0044225,4680460,332508,172571
E0044226,727252,480623,291726
E0044227,4061391,440314,39581
E0044228,913077,529466,428998
E0044229,1656709,163356,443569
E0044230,1901078,497389,406228
E0044231,4911971,360639,192173
E0044232,2183144,58730,13644
E0044233,1363893,19591,150621
E0044234,3361933,613797,100698
E0044235,4224531,461286,300226
E0044236,3531512,591862,134363
E0044237,1845600,393640,230534
E0044238,2878041,704919,33705
E0044239,4345529,228927,399348
E0044240,3486423,363372,227108
E0044241,3909741,117781,109789
E0044242,2751204,750153,11261
E0044243,2937280,418762,48534
E0044244,1120510,491630,310240
E0044245,1176647,580918,299622
E0044246,2236339,687336,449090
E0044247,3765947,387513,64631
E0044248,3468603,43673,36326
E0044249,4426555,647636,87856
E0044250,4675065,728719,278250
E0044251,1890041,706675,274636
E0044252,427723,334376,461440
E0044253,4340340,123735,449541
E0044254,4388904,242187,292884
E0044255,1834055,513988,144139
E0044256,740842,723816,361969
E0044257,508964,503875,332371
E0044258,1917205,629739,77991
E0044259,2650752,287231,349335
E0044260,3978367,40971,227955
E0044261,2885031,354966,244722
E0044262,2432804,167538,243046
E0044263,1095037,743628,25192
E0044264,1785869,118490,262069
E0044265,3593460,142754,180754
E0044266,2925435,379546,338873
E0044267,535273,461131,109431
E0044268,1679551,246463,39129
E0044269,1032069,43111,215416
E0044270,4154016,190600,154414
E0044271,2005310,320368,62347
E0044272,4518712,329875,76242
E0044273,2239054,746000,60774
E0044274,625292,157372,399444
E0044275,617309,706455,196663
E0044276,4686253,621675,208688
E0044277,3185868,222734,145962
E0044278,2791331,784626,195341
E0044279,3915786,79796,260350
E0044280,1710056,528875,404727
E0044281,1703824,312980,341829
E0044282,559437,149849,448963
E0044283,1629607,223729,433810
E0044284,3302888,87317,172504
E0044285,896682,116850,288927
E0044286,4254086,646274,36621
E0044287,3018889,387732,119087
E0044288,3128713,625692,309848
E0044289,3697543,791582,338699
E0044290,1048079,270502,419047
E0044291,3149489,141622,115958
E0044292,4659501,155556,159054
E0044293,4012727,234318,430645
E0044294,4834811,726802,242241
E0044295,3821437,799856,286483
E0044296,3908578,453254,224561
E0044297,3305816,652332,254507
E0044298,4053114,736049,9240
E0044299,2591129,350532,310351
E0044300,1957622,741998,207719
E0044301,3084791,231935,350942
E0044302,2909296,570131,188665
E0044303,906583,788542,210266
E0044304,1698158,752486,442456
E0044305,3180330,87434,10483
E0044306,2825509,355778,65962
E0044307,3691844,799316,456254
E0044308,3062955,531905,194893
E0044309,712555,694726,132704
E0044310,567026,717891,8239
E0044311,3593843,97759,438058
E0044312,2242227,70309,467497
E0044313,4714917,708422,430077
E0044314,4092493,53808,303435
E0044315,1986972,220543,85079
E0044316,1876281,402730,50047
E0044317,2015159,733989,108373
E0044318,1724747,615813,271678
E0044319,567712,434965,347316
E0044320,4727758,146705,25293
E0044321,372195,491475,273555
E0044322,3563002,473073,434657
E0044323,3543272,212665,207853
E0044324,4196465,213783,435037
E0044325,2587676,766886,314329
E0044326,475504,352609,128156
E0044327,1757927,41299,79779
E0044328,628391,370148,164465
E0044329,4521175,476936,224722
E0044330,4759160,322925,75486
E0044331,2216023,734721,172373
E0044332,2569995,134567,445912
E0044333,1687222,18262,383535
E0044334,2222347,95123,6093
E0044335,1710355,705880,363692
E0044336,3811891,779199,147126
E0044337,1237434,434783,445591
E0044338,2984731,233564,95804
E0044339,3562442,189373,308190
E0044340,2236990,95173,119764
E0044341,589041,300834,204485
E0044342,4726696,602738,317211
E0044343,3500140,504016,455639
E0044344,977510,257660,431739
E0044345,3080399,281913,404121
E0044346,1580009,155058,63638
E0044347,572955,766442,355556
E0044348,2589175,706067,443145
E0044349,1695659,352895,389928
E0044350,3097369,475023,335762
E0044351,2542741,21719,479387
E0044352,746081,38727,467390
E0044353,536558,521556,380358
E0044354,631746,264450,398953
E0044355,4884089,432153,218638
E0044356,658644,747042,164032
E0044357,4875685,155827,449279
E0044358,3616366,271334,474866
E0044359,3825993,262160,40717
E0044360,431850,214443,320835
E0044361,2495407,578292,206336
E0044362,1011257,265214,48091
E0044363,391866,442918,368906
E0044364,1086253,759383,360458
E0044365,4279752,76182,297554
E0044366,1033110,794694,432093
E0044367,1168630,95190,152880
E0044368,1934512,133572,58774
E0044369,4551576,318786,131068
E0044370,2528290,22467,176468
E0044371,4008824,464180,186781
E0044372,4755540,402397,448959
E0044373,1800354,161080,215028
E0044374,1818984,577571,255933
E0044375,2579217,487220,94527
E0044376,3538144,23993,436787
E0044377,3121368,602290,147099
E0044378,4696008,627654,135744
E0044379,4691576,705626,472387
E0044380,1188559,792316,390600
E0044381,383370,354929,138892
E0044382,3107310,723176,193756
E0044383,1234475,528169,289402
E0044384,341469,554632,285544
E0044385,332847,130885,271846
E0044386,1974997,739277,483929
E0044387,3068835,243772,496150
E0044388,726031,464597,371099
E0044389,528358,156224,121126
E0044390,1303890,695535,285108
E0044391,2001262,527644,466128
E0044392,2963730,623020,63996
E0044393,3880528,784260,220261
E0044394,1607638,61357,26095
E0044395,2000134,250596,337602
E0044396,2849429,476118,298771
E0044397,3131610,733603,263295
E0044398,4058600,22002,60584
E0044399,4490015,449280,208618
E0044400,616180,783560,413028
E0044401,2190262,792402,338518
E0044402,4560612,540270,463379
E0044403,3481372,730195,373206
E0044404,3574024,493577,65672
E0044405,471644,446260,358203
E0044406,2765668,251119,458901
E0044407,3057798,142711,78242
E0044408,1914959,707955,261634
E0044409,312746,612927,152691
E0044410,4992045,583928,163826
E0044411,2683009,738691,244720
E0044412,868290,152654,80040
E0044413,4158530,674494,38397
E0044414,2145681,598359,264267
E0044415,859457,225546,487294
E0044416,4738053,671066,108713
E0044417,4732129,770669,92617
E0044418,3296937,602414,212501
E0044419,3213053,691616,482747
E0044420,4108632,76897,204274
E0044421,2848670,468918,340043
E0044422,1329191,595009,87150
E0044423,3350187,215458,184038
E0044424,2279012,655533,176117
E0044425,681042,719090,288042
E0044426,2188177,570553,283552
E0044427,2785621,698672,276671
E0044428,678065,255551,238939
E0044429,3102501,359371,353157
E0044430,1269825,608577,20564
E0044431,3689460,703615,212074
E0044432,1847098,352093,350971
E0044433,4556065,743540,107628
E0044434,539602,136005,241582
E0044435,361052,113423,355728
E0044436,4777807,211738,256560
E0044437,2719512,207673,148630
E0044438,4458929,240305,161891
E0044439,3100373,211165,271324
E0044440,1220575,252883,211013
E0044441,3459992,632155,203657
E0044442,4544213,131659,212903
E0044443,3398769,277420,210020
E0044444,4951295,703197,160526
E0044445,3961592,63563,53876
E0044446,2163429,454545,95647
E0044447,3646910,416000,269946
E0044448,1136694,642657,43588
E0044449,4119712,601985,344019
E0044450,3186764,231756,465140
E0044451,4716322,537007,137110
E0044452,662706,314512,38687
E0044453,4051577,48094,328628
E0044454,3690291,70347,36306
E0044455,4386333,277692,489293
E0044456,3901084,658679,373342
E0044457,1731276,711943,321549
E0044458,2872101,431895,452084
E0044459,2126819,723233,424070
E0044460,4274305,789701,291039
E0044461,4543176,746172,304591
E0044462,4560068,529423,187162
E0044463,4042340,519905,494582
E0044464,4688564,761137,245022
E0044465,1226256,267512,460435
E0044466,3153710,462961,392974
E0044467,2793039,353295,425670
E0044468,1148811,87932,180988
E0044469,4271571,661265,58730
E0044470,4251383,541560,433095
E0044471,4310905,505568,28054
E0044472,4208924,622472,36916
E0044473,2521605,440477,200154
E0044474,1321203,559360,332827
E0044475,2625735,293461,250991
E0044476,3909247,37766,69136
E0044477,3782322,225198,456273
E0044478,2670164,608889,445163
E0044479,441484,170879,59781
E0044480,856415,673509,315258
E0044481,2259737,311923,192792
E0044482,2942409,498789,150680
E0044483,746976,306481,141518
E0044484,4846318,373419,365126
E0044485,3890626,548842,67857
E0044486,3069321,771190,435271
E0044487,1112805,496629,292753
E0044488,4140642,291764,380951
E0044489,4100394,558812,363501
E0044490,3192373,660758,22593
E0044491,2927047,289920,269487
E0044492,4864674,71182,107491
E0044493,3350054,216758,238410
E0044494,2528139,778221,378511
E0044495,887496,699875,466354
E0044496,1528070,449255,261891
E0044497,1646362,369861,484165
E0044498,1897339,733242,487390
E0044499,2160817,570305,60105
E0044500,3765442,293492,177285
E0044501,3609004,696326,374303
E0044502,3416619,724165,53412
E0044503,2612709,778391,448554
E0044504,4107189,394006,163316
E0044505,3289390,433614,165778
E0044506,773355,577319,49368
E0044507,1998960,153247,208250
E0044508,4258068,148939,96041
E0044509,4012530,205351,350632
E0044510,2724718,152393,475567
E0044511,2290147,751246,21166
E0044512,1621526,474684,345001
E0044513,1487951,66299,464503
E0044514,4142481,534779,14121
E0044515,1897279,409415,228680
E0044516,1433485,600877,56466
E0044517,3586154,544594,447455
E0044518,788844,186112,79691
E0044519,4983143,351809,310530
E0044520,615744,549359,419788
E0044521,2267051,798792,261725
E0044522,1378696,200743,65586
E0044523,1687047,514138,385590
E0044524,4624605,289576,272015
E0044525,3574521,70237,464318
E0044526,325331,112367,190085
E0044527,4200103,245733,147542
E0044528,3631918,396868,160581
E0044529,3340548,707736,299079
E0044530,3106800,717428,31230
E0044531,2499894,490469,228328
E0044532,2474287,765809,128144
E0044533,2465182,73449,314555
E0044534,4825154,418882,303994
E0044535,3597281,457083,432043
E0044536,895631,383485,87365
E0044537,2921871,725968,464618
E0044538,1067732,623139,155009
E0044539,3619037,741922,470034
E0044540,2548356,645774,490004
E0044541,3049833,73970,291122
E0044542,3446267,341145,472261
E0044543,2064115,409407,389863
E0044544,4880661,535301,19871
E0044545,1704838,143628,186246
E0044546,3825767,385967,396510
E0044547,1885465,90513,47060
E0044548,3997820,502916,411496
E0044549,4120166,682394,341759
E0044550,2720681,604728,116595
E0044551,4239524,540948,14394
E0044552,3296725,446360,380877
E0044553,4127841,706021,393065
E0044554,2148758,278155,398136
E0044555,2529475,39804,208195
E0044556,1178528,124083,362455
E0044557,2632918,115448,439803
E0044558,2932561,136966,180914
E0044559,1071306,626260,326718
E0044560,2322833,51840,234545
E0044561,979117,111897,284870
E0044562,3466863,388429,212184
E0044563,2563815,124752,462529
E0044564,1168724,680145,140612
E0044565,2017402,276967,93794
E0044566,4084165,579148,109893
E0044567,2802968,475534,376334
E0044568,3604488,327486,231571
E0044569,4460818,364595,407897
E0044570,3511586,470798,182327
E0044571,1382873,301264,41442
E0044572,4748352,371811,227414
E0044573,3742867,510545,115371
E0044574,4614641,364280,232701
E0044575,4885559,611757,224172
E0044576,3637083,444181,111061
E0044577,3484375,195649,235518
E0044578,4508704,747500,188884
E0044579,4009165,202643,364120
E0044580,420459,366552,390213
E0044581,705882,28339,487034
E0044582,4705759,68148,278741
E0044583,536149,480082,439693
E0044584,4806547,18764,286463
E0044585,3685265,417034,75430
E0044586,2020264,263149,125789
E0044587,4378380,52216,480716
E0044588,4393465,121995,439063
E0044589,2170569,727007,16057
E0044590,578285,108741,88778
E0044591,2593542,544563,93134
E0044592,2809052,312710,377189
E0044593,1588480,257132,298317
E0044594,4381543,101604,283939
E0044595,3833393,632889,274854
E0044596,1075965,607777,233631
E0044597,2591824,241862,162702
E0044598,2331999,741776,284028
E0044599,3176706,494517,252453
E0044600,4265605,730641,82807
E0044601,1002279,356882,364687
E0044602,3588321,164671,371121
E0044603,1449913,291614,378273
E0044604,757316,144070,408484
E0044605,1866627,246055,367852
E0044606,2627531,713834,291966
E0044607,3032140,429932,428026
E0044608,1706157,288712,18462
E0044609,4626900,67148,293821
E0044610,2990264,207091,276135
E0044611,1570151,223886,359168
E0044612,1456767,570557,6781
E0044613,1366727,398836,63094
E0044614,848650,223907,375706
E0044615,887157,10562,476751
E0044616,1719177,760571,173459
E0044617,4183790,265841,492236
E0044618,1714436,473923,152050
E0044619,4938634,153677,422866
E0044620,2148459,577964,249052
E0044621,2537454,763935,8259
E0044622,385242,89517,358521
E0044623,3344976,565611,98807
E0044624,1111360,352128,37623
E0044625,2177859,320204,411632
E0044626,1063298,445706,101763
E0044627,4311752,301478,35826
E0044628,3597169,588892,204683
E0044629,1975595,797238,177134
E0044630,4291295,34402,390434
E0044631,1522019,81793,311550
E0044632,1997118,101281,88838
E0044633,1674633,771835,235966
E0044634,3424641,381352,17786
E0044635,4644567,214375,77171
E0044636,1904639,50518,106671
E0044637,4612919,671778,266301
E0044638,772358,260935,356860
E0044639,1400587,192503,76242
E0044640,383075,596141,20985
E0044641,1608607,304134,130024
E0044642,3908139,756522,181008
E0044643,375934,429439,152494
E0044644,4906863,540941,143855
E0044645,2188336,25271,271082
E0044646,807746,195865,474241
E0044647,3899210,396122,478733
E0044648,1212260,393282,64014
E0044649,1732379,150906,287932
E0044650,1332419,225633,97884
E0044651,768103,177490,266896
E0044652,4003114,664334,49256
E0044653,1299539,206404,362698
E0044654,4307762,349662,295404
E0044655,1868671,56484,46015
E0044656,3136098,15123,342551
E0044657,333440,62622,225044
E0044658,1079873,621283,267565
E0044659,2663962,741367,215053
E0044660,3767986,636114,287264
E0044661,2105380,489323,184186
E0044662,4477029,57407,422609
E0044663,3375742,117133,332256
E0044664,2944740,643735,398268
E0044665,1924777,611446,389650
E0044666,2785075,687478,149754
E0044667,942089,360722,171134
E0044668,2588469,548567,300705
E0044669,1647361,203836,389115
E0044670,414534,438124,379100
E0044671,959319,785522,10386
E0044672,3555743,103060,234698
E0044673,4954437,732032,402106
E0044674,2941976,648023,251568
E0044675,3018415,136426,8557
E0044676,976037,700119,455333
E0044677,4327529,648886,206347
E0044678,1222786,134365,74412
E0044679,4359020,187158,90939
E0044680,419465,283587,26209
E0044681,3394924,708891,163241
E0044682,4184916,678860,405726
E0044683,3867819,776696,487217
E0044684,4768040,18149,45991
E0044685,1010280,620877,458435
E0044686,2818375,519489,19308
E0044687,2232757,83056,80867
E0044688,2783973,266990,377823
E0044689,3169656,468067,294636
E0044690,1911490,747427,313654
E0044691,2823533,595474,383694
E0044692,4486218,792475,272279
E0044693,3779640,471846,181764
E0044694,1912836,749220,335861
E0044695,4634907,506554,179692
E0044696,2542780,25361,490002
E0044697,1216982,536312,14658
E0044698,1291216,724329,307498
E0044699,2900386,552225,33689
E0044700,4201885,424897,142321
E0044701,3203648,613419,419855
E0044702,3389656,610422,346642
E0044703,1266311,530567,403022
E0044704,2151879,116492,451847
E0044705,3850247,480532,11630
E0044706,4570634,546898,418069
E0044707,2303868,399459,255689
E0044708,488714,674917,311425
E0044709,3776615,712233,244298
E0044710,2760021,94121,192104
E0044711,4807837,102378,201429
E0044712,946202,470709,365682
E0044713,3750685,685166,452566
E0044714,953827,778519,341640
E0044715,702481,465224,405313
E0044716,3969840,443701,191775
E0044717,4181283,256121,26743
E0044718,4557190,717694,34929
E0044719,850892,604345,440075
E0044720,3197270,72170,436223
E0044721,478936,692009,180820
E0044722,2112904,261110,150934
E0044723,2818614,679232,58138
E0044724,1284825,150030,454789
E0044725,803218,383095,327051
E0044726,1939502,708026,98139
E0044727,4626354,200763,328708
E0044728,1941035,185822,462215
E0044729,3215157,71391,163692
E0044730,4811735,33708,101872
E0044731,3647454,501088,242119
E0044732,2700739,791985,72700
E0044733,1202981,795456,328766
E0044734,3479224,358119,484709
E0044735,1722903,75524,318185
E0044736,4682845,329615,316708
E0044737,2982067,67226,457581
E0044738,1294603,375391,380977
E0044739,3314729,758074,314639
E0044740,3419913,598165,462748
E0044741,1683631,653307,424756
E0044742,4604311,47978,233577
E0044743,3887438,322988,305682
E0044744,3657625,319943,101437
E0044745,3560834,792429,12731
E0044746,1372489,579206,459590
E0044747,2107321,32239,316930
E0044748,4003435,533325,72116
E0044749,1966916,35524,105138
E0044750,2400945,429780,28138
E0044751,3186708,227364,322858
E0044752,1858335,646468,130174
E0044753,2522703,339050,120970
E0044754,520050,651413,98596
E0044755,2869860,394528,269099
E0044756,1368281,384675,344491
E0044757,2364564,454091,134144
E0044758,2257783,65794,165588
E0044759,4803855,123074,210187
E0044760,2890862,14797,114622
E0044761,2360609,21829,468574
E0044762,4072377,353548,298632
E0044763,2347243,568354,491972
E0044764,2228882,114786,384971
E0044765,2226995,771052,156576
E0044766,4644230,401186,293823
E0044767,1012616,680583,187720
E0044768,1445780,68720,385340
E0044769,1885667,22538,285429
E0044770,2000619,547888,461552
E0044771,2201660,478949,97941
E0044772,3880652,357232,103432
E0044773,372870,61088,11030
E0044774,2109285,615664,458948
E0044775,4636510,215596,172170
E0044776,682444,259330,232265
E0044777,1227240,480363,188586
E0044778,1487246,718653,54758
E0044779,1344299,188791,28481
E0044780,3927767,59598,141582
E0044781,1456573,244664,250280
E0044782,438820,523734,410772
E0044783,702725,334684,35369
E0044784,2106994,744219,408820
E0044785,4157290,283223,406649
E0044786,2349151,504516,165175
E0044787,3241591,15862,324610
E0044788,1561118,749230,328909
E0044789,2244926,106908,14578
E0044790,429373,660020,17039
E0044791,3416614,251436,366368
E0044792,4863950,620644,95942
E0044793,4571613,708708,36676
E0044794,4798919,123142,244880
E0044795,2035425,790226,111818
E0044796,380896,411277,478086
E0044797,4194675,285268,50795
E0044798,3890591,726193,478272
E0044799,3283174,148847,444280
E0044800,2724474,398899,230059
E0044801,3305953,347327,363778
E0044802,1315407,114869,235133
E0044803,4589518,504086,240407
E0044804,4187222,384534,79566
E0044805,462836,308902,187859
E0044806,2502267,34395,365066
E0044807,4604394,179584,25794
E0044808,596152,682008,365698
E0044809,2917455,608789,492271
E0044810,999380,419647,318002
E0044811,3590766,771541,384518
E0044812,3856058,451589,435934
E0044813,4851345,571046,399401
E0044814,1523847,543114,137824
E0044815,4088023,10574,326722
E0044816,3437400,227464,355872
E0044817,4541276,582712,240266
E0044818,4916002,54041,156253
E0044819,4346202,680788,425763
E0044820,1871027,174329,26580
E0044821,455179,436377,111026
E0044822,1156638,135054,397184
E0044823,714925,183526,168896
E0044824,1808920,20736,475501
E0044825,3824141,104312,323904
E0044826,589651,249912,323574
E0044827,3670410,509781,263316
E0044828,3332272,674342,44745
E0044829,4072111,181319,124519
E0044830,4377927,471441,134230
E0044831,3083049,362843,321397
E0044832,1147180,493005,75976
E0044833,4721171,310196,466256
E0044834,3683729,307309,237444
E0044835,2918493,351294,85195
E0044836,4321891,669460,443205
E0044837,927232,606468,387134
E0044838,4652004,484148,94539
E0044839,4649933,461031,309928
E0044840,1198908,204120,64052
E0044841,375075,472992,148658
E0044842,2552097,241319,443672
E0044843,1311751,89185,277034
E0044844,3231476,401234,329380
E0044845,2563329,156705,327128
E0044846,3776250,216385,464594
E0044847,676477,322003,429957
E0044848,3567455,776744,18626
E0044849,1196768,168129,303195
E0044850,1120982,40661,275441
E0044851,2486130,412274,219153
E0044852,1480415,310961,363487
E0044853,322498,344752,223892
E0044854,1799364,646085,362568
E0044855,2157703,330293,313182
E0044856,1912216,149553,240424
E0044857,4028060,772885,481235
E0044858,4213543,572049,287157
E0044859,3556080,272965,195975
E0044860,1222420,231026,393529
E0044861,4203893,700093,59598
E0044862,3890498,33802,343577
E0044863,3336416,522980,51356
E0044864,1375984,290063,441660
E0044865,3563957,238582,20038
E0044866,584974,726408,84418
E0044867,3152510,181068,132081
E0044868,950602,718049,61127
E0044869,3286406,273430,461506
E0044870,1772702,23200,417873
E0044871,1792685,279365,142647
E0044872,4415360,39092,400402
E0044873,1435232,271403,426842
E0044874,514359,31859,196028
E0044875,4473945,342060,19094
E0044876,1393700,241930,492762
E0044877,4338574,747459,397405
E0044878,4671824,745325,434740
E0044879,434353,61981,412192
E0044880,4824455,407211,140390
E0044881,1818730,351935,191775
E0044882,2584482,67849,222208
E0044883,4405738,563501,375004
E0044884,3019583,456967,443493
E0044885,3811027,489517,410238
E0044886,3999525,337295,212718
E0044887,3885453,655097,346097
E0044888,1359100,321985,149437
E0044889,3570832,530275,241546
E0044890,4835702,180733,169275
E0044891,3439085,296839,98190
E0044892,824836,433139,278431
E0044893,1413883,568004,204574
E0044894,3706046,440790,234319
E0044895,970533,28057,71642
E0044896,4234415,123290,109261
E0044897,1249488,678567,355743
E0044898,2518661,277297,292064
E0044899,4202678,276833,498384
E0044900,507144,629129,416644
E0044901,3184220,543465,331231
E0044902,772057,38251,123921
E0044903,2157413,592443,351544
E0044904,4096923,653815,165297
E0044905,4259506,385609,184242
E0044906,4359150,199248,168939
E0044907,553626,422916,134351
E0044908,4543838,631251,203048
E0044909,4182277,110723,163598
E0044910,922203,569327,25806
E0044911,1248760,195019,253042
E0044912,3600438,503764,433179
E0044913,2917818,641634,64338
E0044914,2467811,402153,319976
E0044915,2512301,197650,252618
E0044916,4224261,432117,358555
E0044917,2694957,753995,323611
E0044918,1683815,669209,331303
E0044919,3138348,89046,415040
E0044920,3095140,768632,494482
E0044921,1645063,432222,250861
E0044922,3848451,326244,250210
E0044923,1848978,332201,7520
E0044924,1010817,89090,172337
E0044925,4722006,588823,114367
E0044926,655006,22485,332055
E0044927,3635088,733628,158514
E0044928,4075067,713201,201003
E0044929,1431867,180032,300038
E0044930,1464112,387389,235696
E0044931,1236831,582097,171408
E0044932,2986461,205250,351603
E0044933,1478884,84799,282842
E0044934,1648281,279463,495334
E0044935,2896832,253924,435215
E0044936,1801974,782073,188803
E0044937,4654993,374669,440961
E0044938,562327,525315,219216
E0044939,2615121,27617,482972
E0044940,2278064,246495,393241
E0044941,1117809,554846,145859
E0044942,4190433,184779,260199
E0044943,1625642,132181,65965
E0044944,1857952,386402,75951
E0044945,4825980,367491,245888
E0044946,2853064,642232,400316
E0044947,4855260,294403,482941
E0044948,4526935,582808,200837
E0044949,605618,627524,393083
E0044950,2123403,532325,215893
E0044951,612836,307439,162330
E0044952,1110681,75800,494851
E0044953,3185527,494901,192257
E0044954,2251790,74497,238191
E0044955,893332,548136,77519
E0044956,4766183,544775,52753
E0044957,2496017,296118,125865
E0044958,4881377,664312,241960
E0044959,3003203,500884,238043
E0044960,4079767,272894,422697
E0044961,1558354,552979,13898
E0044962,3676812,559530,259320
E0044963,4427788,76597,244083
E0044964,4370609,107024,363205
E0044965,2354051,35218,342539
E0044966,472078,586958,332367
E0044967,4665118,492247,178809
E0044968,4333918,530630,346288
E0044969,574559,437610,357059
E0044970,4333621,446053,340854
E0044971,2811174,509499,442627
E0044972,2680785,32526,457937
E0044973,4055035,484424,491894
E0044974,3117178,230026,58148
E0044975,2452603,189595,6908
E0044976,1477560,369578,194483
E0044977,4087359,235851,15031
E0044978,4675179,272718,488112
E0044979,1556065,184046,24876
E0044980,439774,790382,178757
E0044981,993545,594144,202590
E0044982,2156901,325563,170908
E0044983,4221887,211727,227281
E0044984,587227,479744,448441
E0044985,1227460,654589,117564
E0044986,1443534,267229,257992
E0044987,4139717,654398,425969
E0044988,1908321,577932,296879
E0044989,1087334,462089,382344
E0044990,4302597,47327,405541
E0044991,2388965,324127,406477
E0044992,3279760,667185,325445
E0044993,3770433,245542,387948
E0044994,958586,725983,11625
E0044995,2616361,276566,53071
E0044996,3313382,460675,433170
E0044997,1206255,70992,311479
E0044998,4096837,398233,198599
E0044999,4503217,411538,161194
E0045000,4182744,551390,9782
E0045001,2935395,694824,255743
E0045002,3079377,74058,376874
E0045003,4772004,350617,255038
E0045004,1692650,770942,473782
E0045005,3777379,125757,37551
E0045006,351327,202599,445407
E0045007,3958209,560613,499278
E0045008,2523323,542065,331928
E0045009,4343521,85042,24060
E0045010,2327624,665941,96700
E0045011,394375,680882,30442
E0045012,2975557,501153,120082
E0045013,4733778,34135,447672
E0045014,2463672,531257,289841
E0045015,4503435,256342,462636
E0045016,1079826,678559,323078
E0045017,1335626,392012,468748
E0045018,2487985,367782,216212
E0045019,2199536,266216,482906
E0045020,3075505,442310,438458
E0045021,3667373,677839,398881
E0045022,3477806,325094,103419
E0045023,1763676,219708,488757
E0045024,3844698,350963,418090
E0045025,3538864,559723,108131
E0045026,4054286,540303,228412
E0045027,3784208,710607,28425
E0045028,893615,202005,447797
E0045029,2989679,572623,75760
E0045030,1769186,144812,288169
E0045031,508142,582295,137986
E0045032,3222098,702346,152236
E0045033,3860881,206876,429990
E0045034,3886086,793628,349933
E0045035,2588670,726185,385894
E0045036,2478522,483960,91619
E0045037,2118942,370327,308590
E0045038,315646,317370,201726
E0045039,4722507,616268,384663
E0045040,418314,725706,354548
E0045041,1375164,155312,455612
E0045042,3459363,323499,36644
E0045043,3464624,28040,335735
E0045044,2530599,461825,294076
E0045045,1849158,45297,160401
E0045046,4497028,677773,271393
E0045047,2565616,773607,134891
E0045048,4482724,199787,28363
