EmployeeID,CompletedFlag,CourseCategory
E0034940,1,Cloud
E0034940,1,AI
E0034940,1,AI
E0034940,1,SAP
E0034940,1,Cloud
E0034941,1,SAP
E0034941,0,Cyber Security
E0034941,1,Cyber Security
E0034941,1,Soft Skills
E0034941,1,SAP
E0034942,1,Leadership
E0034942,1,AI
E0034942,1,AI
E0034942,1,Soft Skills
E0034942,0,Soft Skills
E0034943,1,Cyber Security
E0034943,1,Leadership
E0034943,1,AI
E0034943,1,SAP
E0034943,1,Leadership
E0034944,1,SAP
E0034944,1,SAP
E0034944,1,Cyber Security
E0034944,1,Cyber Security
E0034944,1,Cloud
E0034945,1,Leadership
E0034945,1,AI
E0034945,1,Cyber Security
E0034945,1,Soft Skills
E0034945,1,Data Science
E0034946,1,Cyber Security
E0034946,1,SAP
E0034946,1,Soft Skills
E0034946,1,Data Science
E0034946,1,Cloud
E0034947,1,Leadership
E0034947,0,Leadership
E0034947,1,SAP
E0034947,0,Soft Skills
E0034947,1,Soft Skills
E0034948,1,SAP
E0034948,1,Data Science
E0034948,1,Data Science
E0034948,1,Cyber Security
E0034948,0,SAP
E0034949,1,Cloud
E0034949,1,Cloud
E0034949,1,AI
E0034949,1,Cloud
E0034949,1,Leadership
E0034950,1,AI
E0034950,1,Data Science
E0034950,1,Cyber Security
E0034950,1,Cloud
E0034950,1,Soft Skills
E0034951,1,Soft Skills
E0034951,1,SAP
E0034951,0,Data Science
E0034951,1,Soft Skills
E0034951,1,Soft Skills
E0034952,1,Cyber Security
E0034952,0,Soft Skills
E0034952,1,Cloud
E0034952,1,Data Science
E0034952,1,AI
E0034953,1,AI
E0034953,1,Leadership
E0034953,1,AI
E0034953,1,Cyber Security
E0034953,1,AI
E0034954,1,Leadership
E0034954,1,Data Science
E0034954,0,Soft Skills
E0034954,1,Leadership
E0034954,1,Cyber Security
E0034955,1,Cyber Security
E0034955,1,SAP
E0034955,0,AI
E0034955,1,SAP
E0034955,1,Cloud
E0034956,0,Soft Skills
E0034956,1,Leadership
E0034956,0,Leadership
E0034956,1,Soft Skills
E0034956,1,AI
E0034957,1,SAP
E0034957,1,Cyber Security
E0034957,1,Soft Skills
E0034957,1,Cyber Security
E0034957,1,Leadership
E0034958,1,Cyber Security
E0034958,1,Cloud
E0034958,1,Cyber Security
E0034958,1,Cloud
E0034958,1,Data Science
E0034959,0,Cyber Security
E0034959,1,Data Science
E0034959,1,AI
E0034959,1,Cloud
E0034959,1,AI
E0034960,1,Data Science
E0034960,1,Soft Skills
E0034960,1,Soft Skills
E0034960,1,Leadership
E0034960,0,Data Science
E0034961,1,Data Science
E0034961,1,AI
E0034961,0,Leadership
E0034961,1,SAP
E0034961,1,Soft Skills
E0034962,1,Leadership
E0034962,0,SAP
E0034962,1,Cyber Security
E0034962,1,SAP
E0034962,1,Soft Skills
E0034963,1,Cyber Security
E0034963,1,Soft Skills
E0034963,1,Cyber Security
E0034963,1,Data Science
E0034963,1,Cyber Security
E0034964,1,Cloud
E0034964,1,SAP
E0034964,1,Data Science
E0034964,1,Data Science
E0034964,1,SAP
E0034965,1,Leadership
E0034965,1,SAP
E0034965,0,SAP
E0034965,1,Cyber Security
E0034965,1,Leadership
E0034966,1,SAP
E0034966,1,AI
E0034966,1,Soft Skills
E0034966,1,Leadership
E0034966,1,AI
E0034967,1,Cyber Security
E0034967,1,AI
E0034967,1,Soft Skills
E0034967,1,SAP
E0034967,1,SAP
E0034968,1,SAP
E0034968,1,Cloud
E0034968,1,Leadership
E0034968,1,Cloud
E0034968,1,Soft Skills
E0034969,1,SAP
E0034969,1,Cloud
E0034969,1,SAP
E0034969,1,AI
E0034969,1,Leadership
E0034970,1,SAP
E0034970,1,Cyber Security
E0034970,1,SAP
E0034970,1,Leadership
E0034970,1,Data Science
E0034971,1,SAP
E0034971,1,Data Science
E0034971,1,AI
E0034971,1,Soft Skills
E0034971,0,Cyber Security
E0034972,1,SAP
E0034972,1,Cyber Security
E0034972,1,Cyber Security
E0034972,1,Cyber Security
E0034972,1,AI
E0034973,1,Cloud
E0034973,1,Leadership
E0034973,0,SAP
E0034973,1,Cyber Security
E0034973,1,Soft Skills
E0034974,1,SAP
E0034974,1,Cloud
E0034974,1,Leadership
E0034974,1,AI
E0034974,1,SAP
E0034975,1,Data Science
E0034975,1,SAP
E0034975,1,Cloud
E0034975,1,Leadership
E0034975,1,AI
E0034976,1,Soft Skills
E0034976,1,AI
E0034976,1,AI
E0034976,1,Data Science
E0034976,1,Leadership
E0034977,1,Leadership
E0034977,1,AI
E0034977,1,Data Science
E0034977,1,Cyber Security
E0034977,1,SAP
E0034978,0,Data Science
E0034978,1,SAP
E0034978,1,AI
E0034978,0,Leadership
E0034978,1,Cyber Security
E0034979,1,Cyber Security
E0034979,1,Cloud
E0034979,1,AI
E0034979,1,Cloud
E0034979,1,Cloud
E0034980,1,Data Science
E0034980,1,AI
E0034980,1,AI
E0034980,1,Cyber Security
E0034980,0,Soft Skills
E0034981,1,Soft Skills
E0034981,1,Leadership
E0034981,0,Data Science
E0034981,1,SAP
E0034981,1,Data Science
E0034982,1,Cloud
E0034982,1,Leadership
E0034982,0,AI
E0034982,1,Cyber Security
E0034982,1,AI
E0034983,1,Data Science
E0034983,1,Leadership
E0034983,1,Leadership
E0034983,1,Cloud
E0034983,1,SAP
E0034984,1,Soft Skills
E0034984,1,Cyber Security
E0034984,1,Cyber Security
E0034984,1,Cyber Security
E0034984,1,Cloud
E0034985,0,Soft Skills
E0034985,1,Soft Skills
E0034985,1,AI
E0034985,1,AI
E0034985,1,AI
E0034986,1,Soft Skills
E0034986,0,Soft Skills
E0034986,1,Cyber Security
E0034986,0,Soft Skills
E0034986,0,AI
E0034987,1,Soft Skills
E0034987,1,Cloud
E0034987,1,SAP
E0034987,1,SAP
E0034987,0,AI
E0034988,1,AI
E0034988,1,Leadership
E0034988,1,Soft Skills
E0034988,1,Cyber Security
E0034988,1,Leadership
E0034989,1,Data Science
E0034989,1,Soft Skills
E0034989,1,Soft Skills
E0034989,1,Data Science
E0034989,1,Soft Skills
E0034990,1,Soft Skills
E0034990,0,SAP
E0034990,1,Cloud
E0034990,1,AI
E0034990,1,SAP
E0034991,1,SAP
E0034991,1,SAP
E0034991,1,Soft Skills
E0034991,1,SAP
E0034991,1,Cyber Security
E0034992,1,Data Science
E0034992,1,Leadership
E0034992,1,SAP
E0034992,1,SAP
E0034992,1,SAP
E0034993,1,Leadership
E0034993,1,Cloud
E0034993,1,Cyber Security
E0034993,1,Cloud
E0034993,1,Leadership
E0034994,1,Cloud
E0034994,1,Cyber Security
E0034994,1,Cloud
E0034994,1,Cloud
E0034994,1,Leadership
E0034995,1,Soft Skills
E0034995,1,Leadership
E0034995,1,Leadership
E0034995,1,SAP
E0034995,1,Data Science
E0034996,1,Soft Skills
E0034996,0,Cyber Security
E0034996,1,AI
E0034996,1,Soft Skills
E0034996,1,Data Science
E0034997,1,Soft Skills
E0034997,1,SAP
E0034997,1,Cloud
E0034997,1,Cyber Security
E0034997,1,Cloud
E0034998,1,Cyber Security
E0034998,1,Data Science
E0034998,0,Soft Skills
E0034998,1,AI
E0034998,1,SAP
E0034999,1,Cloud
E0034999,1,AI
E0034999,1,SAP
E0034999,1,Leadership
E0034999,1,Soft Skills
E0035000,1,Data Science
E0035000,1,Data Science
E0035000,1,AI
E0035000,1,Cloud
E0035000,1,AI
E0035001,1,AI
E0035001,1,Cyber Security
E0035001,1,Leadership
E0035001,1,Cloud
E0035001,1,Soft Skills
E0035002,1,AI
E0035002,1,Cyber Security
E0035002,1,Soft Skills
E0035002,1,SAP
E0035002,1,SAP
E0035003,1,SAP
E0035003,1,Cloud
E0035003,1,Data Science
E0035003,0,Soft Skills
E0035003,1,SAP
E0035004,1,AI
E0035004,1,SAP
E0035004,1,AI
E0035004,1,Soft Skills
E0035004,1,AI
E0035005,1,AI
E0035005,1,Leadership
E0035005,1,Cyber Security
E0035005,1,AI
E0035005,1,SAP
E0035006,1,AI
E0035006,1,Cloud
E0035006,1,Cyber Security
E0035006,1,Soft Skills
E0035006,1,Leadership
E0035007,1,Cloud
E0035007,0,Cyber Security
E0035007,1,Data Science
E0035007,1,SAP
E0035007,1,Soft Skills
E0035008,1,Leadership
E0035008,1,Cyber Security
E0035008,1,Cloud
E0035008,1,SAP
E0035008,1,Leadership
E0035009,1,SAP
E0035009,1,Cyber Security
E0035009,1,SAP
E0035009,1,Leadership
E0035009,1,Data Science
E0035010,1,Data Science
E0035010,1,Data Science
E0035010,1,AI
E0035010,1,Cyber Security
E0035010,1,Leadership
E0035011,1,SAP
E0035011,0,Cloud
E0035011,1,AI
E0035011,1,Leadership
E0035011,1,SAP
E0035012,1,Cloud
E0035012,1,Leadership
E0035012,1,Data Science
E0035012,0,Leadership
E0035012,1,Cloud
E0035013,1,Soft Skills
E0035013,1,Cyber Security
E0035013,1,Cyber Security
E0035013,1,Data Science
E0035013,1,Cloud
E0035014,1,Soft Skills
E0035014,1,Leadership
E0035014,1,Data Science
E0035014,1,Data Science
E0035014,1,SAP
E0035015,1,Cloud
E0035015,1,AI
E0035015,0,SAP
E0035015,1,Cloud
E0035015,1,Data Science
E0035016,0,Cyber Security
E0035016,1,AI
E0035016,1,AI
E0035016,1,Soft Skills
E0035016,1,SAP
E0035017,1,Cyber Security
E0035017,1,Leadership
E0035017,1,SAP
E0035017,1,Cyber Security
E0035017,0,SAP
E0035018,1,AI
E0035018,1,SAP
E0035018,1,Cyber Security
E0035018,1,SAP
E0035018,1,Leadership
E0035019,1,Cyber Security
E0035019,1,Cyber Security
E0035019,1,Data Science
E0035019,1,SAP
E0035019,1,AI
E0035020,1,Soft Skills
E0035020,1,Data Science
E0035020,1,Cyber Security
E0035020,1,Leadership
E0035020,1,SAP
E0035021,1,SAP
E0035021,1,Leadership
E0035021,1,Data Science
E0035021,1,AI
E0035021,1,Data Science
E0035022,1,Leadership
E0035022,1,Data Science
E0035022,1,SAP
E0035022,1,AI
E0035022,1,SAP
E0035023,1,AI
E0035023,1,Data Science
E0035023,1,Leadership
E0035023,1,AI
E0035023,1,SAP
E0035024,1,Cloud
E0035024,1,Data Science
E0035024,1,Cloud
E0035024,1,SAP
E0035024,1,AI
E0035025,1,Cloud
E0035025,1,Leadership
E0035025,1,AI
E0035025,1,Cyber Security
E0035025,1,AI
E0035026,0,Leadership
E0035026,1,Data Science
E0035026,1,Data Science
E0035026,1,Leadership
E0035026,1,Cyber Security
E0035027,1,SAP
E0035027,1,Data Science
E0035027,1,Leadership
E0035027,1,Data Science
E0035027,1,Soft Skills
E0035028,1,Cloud
E0035028,1,Cyber Security
E0035028,1,Data Science
E0035028,1,SAP
E0035028,1,AI
E0035029,1,Soft Skills
E0035029,1,Cyber Security
E0035029,1,Data Science
E0035029,1,Data Science
E0035029,1,Soft Skills
E0035030,1,Soft Skills
E0035030,1,Data Science
E0035030,1,SAP
E0035030,1,AI
E0035030,1,AI
E0035031,1,SAP
E0035031,1,Cyber Security
E0035031,1,Cyber Security
E0035031,1,Cyber Security
E0035031,1,Cloud
E0035032,1,Cloud
E0035032,1,SAP
E0035032,1,Soft Skills
E0035032,1,AI
E0035032,1,SAP
E0035033,1,Soft Skills
E0035033,1,SAP
E0035033,1,AI
E0035033,1,AI
E0035033,1,Cyber Security
E0035034,1,Soft Skills
E0035034,1,Cloud
E0035034,1,Cloud
E0035034,1,Cyber Security
E0035034,1,SAP
E0035035,1,Cloud
E0035035,1,Soft Skills
E0035035,1,Soft Skills
E0035035,1,SAP
E0035035,1,Soft Skills
E0035036,1,Cloud
E0035036,1,Soft Skills
E0035036,1,Soft Skills
E0035036,1,Cloud
E0035036,1,Data Science
E0035037,1,AI
E0035037,1,Cloud
E0035037,1,Leadership
E0035037,1,Soft Skills
E0035037,1,Data Science
E0035038,1,AI
E0035038,1,AI
E0035038,1,Cloud
E0035038,1,Cyber Security
E0035038,1,SAP
E0035039,1,SAP
E0035039,1,Cloud
E0035039,1,Soft Skills
E0035039,1,Leadership
E0035039,0,SAP
E0035040,1,Cyber Security
E0035040,1,Leadership
E0035040,1,Cloud
E0035040,0,SAP
E0035040,1,AI
E0035041,1,Leadership
E0035041,1,Leadership
E0035041,1,SAP
E0035041,1,Cloud
E0035041,1,SAP
E0035042,1,Cyber Security
E0035042,0,Cloud
E0035042,1,Cyber Security
E0035042,1,Soft Skills
E0035042,1,AI
E0035043,1,Data Science
E0035043,1,AI
E0035043,1,Data Science
E0035043,1,Data Science
E0035043,1,Cloud
E0035044,1,Soft Skills
E0035044,1,Cloud
E0035044,1,Data Science
E0035044,1,Soft Skills
E0035044,1,Soft Skills
E0035045,0,AI
E0035045,1,Data Science
E0035045,1,Soft Skills
E0035045,0,Leadership
E0035045,1,Cyber Security
E0035046,1,Cyber Security
E0035046,1,Data Science
E0035046,1,Cyber Security
E0035046,1,Soft Skills
E0035046,1,SAP
E0035047,1,Cyber Security
E0035047,1,Leadership
E0035047,1,Soft Skills
E0035047,1,Cloud
E0035047,1,AI
E0035048,1,Cyber Security
E0035048,0,Cloud
E0035048,1,Data Science
E0035048,1,SAP
E0035048,1,AI
E0035049,1,AI
E0035049,1,Cloud
E0035049,1,Cyber Security
E0035049,1,Cyber Security
E0035049,1,SAP
E0035050,1,Soft Skills
E0035050,1,Cloud
E0035050,1,Leadership
E0035050,1,Cloud
E0035050,1,SAP
E0035051,1,Data Science
E0035051,1,Cyber Security
E0035051,1,Leadership
E0035051,1,Cloud
E0035051,1,Soft Skills
E0035052,1,Data Science
E0035052,1,AI
E0035052,1,Soft Skills
E0035052,0,Cyber Security
E0035052,1,Cyber Security
E0035053,1,Leadership
E0035053,1,Cloud
E0035053,1,Cyber Security
E0035053,1,SAP
E0035053,1,Data Science
E0035054,1,AI
E0035054,1,Soft Skills
E0035054,1,Data Science
E0035054,1,Cyber Security
E0035054,1,SAP
E0035055,1,AI
E0035055,0,Data Science
E0035055,1,Data Science
E0035055,1,Data Science
E0035055,1,Soft Skills
E0035056,0,Leadership
E0035056,1,Cyber Security
E0035056,1,Soft Skills
E0035056,1,Leadership
E0035056,0,Leadership
E0035057,1,SAP
E0035057,0,Cloud
E0035057,1,Data Science
E0035057,1,Soft Skills
E0035057,1,AI
E0035058,0,AI
E0035058,1,Data Science
E0035058,0,Data Science
E0035058,0,Leadership
E0035058,1,Cyber Security
E0035059,1,SAP
E0035059,1,SAP
E0035059,1,AI
E0035059,1,AI
E0035059,1,AI
E0035060,1,Cloud
E0035060,0,SAP
E0035060,1,Data Science
E0035060,1,Data Science
E0035060,1,Data Science
E0035061,1,SAP
E0035061,1,AI
E0035061,1,Soft Skills
E0035061,1,Leadership
E0035061,1,Cyber Security
E0035062,1,Data Science
E0035062,1,AI
E0035062,1,Data Science
E0035062,1,Cloud
E0035062,1,Leadership
E0035063,1,AI
E0035063,1,AI
E0035063,1,Soft Skills
E0035063,1,Cloud
E0035063,1,Cloud
E0035064,1,SAP
E0035064,1,SAP
E0035064,0,Cloud
E0035064,1,AI
E0035064,1,AI
E0035065,1,AI
E0035065,1,Soft Skills
E0035065,1,AI
E0035065,1,Cyber Security
E0035065,1,Data Science
E0035066,1,Soft Skills
E0035066,1,Data Science
E0035066,1,Data Science
E0035066,1,AI
E0035066,1,Leadership
E0035067,1,SAP
E0035067,1,Cyber Security
E0035067,1,Soft Skills
E0035067,1,AI
E0035067,1,AI
E0035068,1,AI
E0035068,1,AI
E0035068,1,Data Science
E0035068,1,Cloud
E0035068,1,Soft Skills
E0035069,1,SAP
E0035069,1,Soft Skills
E0035069,1,Cloud
E0035069,1,AI
E0035069,1,Cloud
E0035070,1,Cloud
E0035070,1,Leadership
E0035070,1,AI
E0035070,1,AI
E0035070,1,Soft Skills
E0035071,1,Leadership
E0035071,1,Data Science
E0035071,1,SAP
E0035071,1,SAP
E0035071,1,Cyber Security
E0035072,1,Leadership
E0035072,1,Data Science
E0035072,1,Leadership
E0035072,1,Data Science
E0035072,1,Leadership
E0035073,1,Leadership
E0035073,1,Cyber Security
E0035073,1,Cyber Security
E0035073,1,SAP
E0035073,1,Data Science
E0035074,1,Cloud
E0035074,1,Cyber Security
E0035074,1,Soft Skills
E0035074,1,Data Science
E0035074,1,Cloud
E0035075,1,Leadership
E0035075,1,Cyber Security
E0035075,1,Cloud
E0035075,1,Cloud
E0035075,1,Cyber Security
E0035076,1,Data Science
E0035076,1,AI
E0035076,1,Soft Skills
E0035076,1,Cloud
E0035076,1,Data Science
E0035077,1,Leadership
E0035077,1,Cyber Security
E0035077,0,Data Science
E0035077,1,Leadership
E0035077,1,Leadership
E0035078,1,Soft Skills
E0035078,1,SAP
E0035078,1,SAP
E0035078,1,Cloud
E0035078,1,Data Science
E0035079,1,Leadership
E0035079,1,Data Science
E0035079,1,Data Science
E0035079,1,Data Science
E0035079,1,Soft Skills
E0035080,1,Leadership
E0035080,1,Leadership
E0035080,1,Cyber Security
E0035080,1,SAP
E0035080,1,Cyber Security
E0035081,1,Data Science
E0035081,1,Cyber Security
E0035081,1,Cloud
E0035081,1,Data Science
E0035081,1,SAP
E0035082,1,Leadership
E0035082,1,AI
E0035082,1,Cloud
E0035082,1,Cloud
E0035082,1,Soft Skills
E0035083,1,Soft Skills
E0035083,1,AI
E0035083,1,Leadership
E0035083,1,Soft Skills
E0035083,0,AI
E0035084,1,Data Science
E0035084,1,SAP
E0035084,1,Data Science
E0035084,1,Cloud
E0035084,1,AI
E0035085,1,SAP
E0035085,1,SAP
E0035085,1,AI
E0035085,1,AI
E0035085,1,Leadership
E0035086,1,Leadership
E0035086,1,Data Science
E0035086,1,Cloud
E0035086,1,Leadership
E0035086,1,Leadership
E0035087,1,Cloud
E0035087,1,Soft Skills
E0035087,1,Leadership
E0035087,1,AI
E0035087,0,AI
E0035088,1,SAP
E0035088,1,Cyber Security
E0035088,1,Cloud
E0035088,1,Cloud
E0035088,1,Cloud
E0035089,1,Cyber Security
E0035089,1,Cloud
E0035089,1,Cloud
E0035089,1,Cloud
E0035089,1,SAP
E0035090,1,Leadership
E0035090,1,SAP
E0035090,1,Data Science
E0035090,1,SAP
E0035090,1,Leadership
E0035091,1,Leadership
E0035091,1,Soft Skills
E0035091,0,Data Science
E0035091,1,AI
E0035091,1,Soft Skills
E0035092,1,SAP
E0035092,1,SAP
E0035092,1,Cloud
E0035092,1,SAP
E0035092,1,Cloud
E0035093,1,Data Science
E0035093,0,Leadership
E0035093,1,Cyber Security
E0035093,1,Cloud
E0035093,1,Cyber Security
E0035094,1,SAP
E0035094,1,SAP
E0035094,1,Soft Skills
E0035094,1,Cyber Security
E0035094,1,SAP
E0035095,0,AI
E0035095,1,Leadership
E0035095,1,AI
E0035095,1,Leadership
E0035095,0,Data Science
E0035096,1,Data Science
E0035096,1,Soft Skills
E0035096,1,AI
E0035096,1,Leadership
E0035096,1,AI
E0035097,1,Cloud
E0035097,1,Cloud
E0035097,1,SAP
E0035097,1,AI
E0035097,1,Soft Skills
E0035098,1,Cyber Security
E0035098,1,Cyber Security
E0035098,1,Soft Skills
E0035098,1,Soft Skills
E0035098,1,Leadership
E0035099,1,Cyber Security
E0035099,1,SAP
E0035099,1,Data Science
E0035099,1,Cyber Security
E0035099,1,AI
E0035100,1,Cyber Security
E0035100,1,Cloud
E0035100,1,Data Science
E0035100,1,SAP
E0035100,1,Leadership
E0035101,1,SAP
E0035101,1,Cloud
E0035101,1,Leadership
E0035101,1,Data Science
E0035101,1,Soft Skills
E0035102,1,Cloud
E0035102,1,Cloud
E0035102,1,SAP
E0035102,1,Soft Skills
E0035102,1,SAP
E0035103,1,Leadership
E0035103,1,Soft Skills
E0035103,1,Data Science
E0035103,0,Data Science
E0035103,1,Leadership
E0035104,1,Soft Skills
E0035104,0,Leadership
E0035104,1,Soft Skills
E0035104,1,Cloud
E0035104,1,Cyber Security
E0035105,1,AI
E0035105,0,SAP
E0035105,1,Cyber Security
E0035105,1,SAP
E0035105,1,Data Science
E0035106,0,Cloud
E0035106,1,Leadership
E0035106,1,Leadership
E0035106,1,Cloud
E0035106,1,Data Science
E0035107,1,Cloud
E0035107,1,Cyber Security
E0035107,1,Data Science
E0035107,1,Soft Skills
E0035107,1,AI
E0035108,1,Data Science
E0035108,0,Data Science
E0035108,1,Leadership
E0035108,1,SAP
E0035108,1,Data Science
E0035109,1,Leadership
E0035109,1,SAP
E0035109,1,AI
E0035109,1,Leadership
E0035109,1,SAP
E0035110,1,Data Science
E0035110,0,SAP
E0035110,1,Data Science
E0035110,1,SAP
E0035110,1,Cloud
E0035111,1,Cloud
E0035111,1,Soft Skills
E0035111,1,Data Science
E0035111,1,Cyber Security
E0035111,1,Soft Skills
E0035112,1,Soft Skills
E0035112,0,Cyber Security
E0035112,1,Cloud
E0035112,1,Cloud
E0035112,1,Cloud
E0035113,1,Cyber Security
E0035113,1,AI
E0035113,1,Data Science
E0035113,1,Cloud
E0035113,1,Cyber Security
E0035114,1,SAP
E0035114,1,Soft Skills
E0035114,1,AI
E0035114,1,AI
E0035114,1,Soft Skills
E0035115,0,Cyber Security
E0035115,1,AI
E0035115,1,Cloud
E0035115,1,Soft Skills
E0035115,0,AI
E0035116,1,Data Science
E0035116,1,Cloud
E0035116,0,Leadership
E0035116,1,Cloud
E0035116,1,Cloud
E0035117,1,Leadership
E0035117,1,Cyber Security
E0035117,1,Data Science
E0035117,1,SAP
E0035117,1,AI
E0035118,1,AI
E0035118,1,SAP
E0035118,1,Cloud
E0035118,1,Data Science
E0035118,1,SAP
E0035119,1,Cyber Security
E0035119,1,Cloud
E0035119,1,AI
E0035119,1,SAP
E0035119,0,Soft Skills
E0035120,1,Soft Skills
E0035120,1,Leadership
E0035120,1,Cyber Security
E0035120,1,Data Science
E0035120,1,Data Science
E0035121,1,Cloud
E0035121,1,SAP
E0035121,0,Cloud
E0035121,1,Leadership
E0035121,1,Leadership
E0035122,1,Leadership
E0035122,1,Soft Skills
E0035122,1,Data Science
E0035122,1,Cloud
E0035122,1,Cloud
E0035123,1,AI
E0035123,1,AI
E0035123,1,SAP
E0035123,1,Data Science
E0035123,1,AI
E0035124,1,Cyber Security
E0035124,1,Data Science
E0035124,1,Cyber Security
E0035124,1,Data Science
E0035124,1,SAP
E0035125,1,Cloud
E0035125,1,SAP
E0035125,1,Cloud
E0035125,1,Cyber Security
E0035125,1,Cloud
E0035126,1,SAP
E0035126,1,AI
E0035126,1,Data Science
E0035126,1,Cyber Security
E0035126,1,Data Science
E0035127,1,Data Science
E0035127,1,Leadership
E0035127,1,AI
E0035127,0,Soft Skills
E0035127,1,SAP
E0035128,1,Data Science
E0035128,1,Cyber Security
E0035128,1,SAP
E0035128,1,Data Science
E0035128,1,Cloud
E0035129,1,Leadership
E0035129,1,Data Science
E0035129,1,SAP
E0035129,1,Cloud
E0035129,0,Leadership
E0035130,1,Leadership
E0035130,1,Leadership
E0035130,1,Cloud
E0035130,1,Cyber Security
E0035130,1,Soft Skills
E0035131,1,Data Science
E0035131,1,Cyber Security
E0035131,1,Cloud
E0035131,1,Cloud
E0035131,1,Cloud
E0035132,1,Leadership
E0035132,1,Leadership
E0035132,1,SAP
E0035132,1,AI
E0035132,1,Cyber Security
E0035133,1,Leadership
E0035133,1,Data Science
E0035133,1,AI
E0035133,1,SAP
E0035133,1,SAP
E0035134,1,Leadership
E0035134,1,AI
E0035134,1,Cyber Security
E0035134,1,AI
E0035134,1,Soft Skills
E0035135,1,Soft Skills
E0035135,1,SAP
E0035135,1,Cyber Security
E0035135,1,AI
E0035135,1,Leadership
E0035136,1,Cyber Security
E0035136,1,AI
E0035136,1,Soft Skills
E0035136,1,SAP
E0035136,1,AI
E0035137,1,Soft Skills
E0035137,1,Cloud
E0035137,0,Soft Skills
E0035137,1,SAP
E0035137,1,Cyber Security
E0035138,1,Leadership
E0035138,1,Cyber Security
E0035138,1,Cyber Security
E0035138,1,Leadership
E0035138,0,Cloud
E0035139,1,AI
E0035139,1,Soft Skills
E0035139,1,Leadership
E0035139,1,Leadership
E0035139,1,Soft Skills
E0035140,1,Cloud
E0035140,1,Soft Skills
E0035140,1,AI
E0035140,1,Data Science
E0035140,1,Leadership
E0035141,1,Leadership
E0035141,1,Cyber Security
E0035141,1,Data Science
E0035141,1,Data Science
E0035141,1,Cloud
E0035142,0,SAP
E0035142,1,Soft Skills
E0035142,1,AI
E0035142,1,Soft Skills
E0035142,1,Cyber Security
E0035143,1,Soft Skills
E0035143,0,Cyber Security
E0035143,1,AI
E0035143,1,Cyber Security
E0035143,1,Cyber Security
E0035144,1,AI
E0035144,1,AI
E0035144,1,Cyber Security
E0035144,1,Cyber Security
E0035144,0,Soft Skills
E0035145,1,SAP
E0035145,1,Soft Skills
E0035145,1,Data Science
E0035145,1,Data Science
E0035145,1,Cloud
E0035146,1,Cloud
E0035146,1,SAP
E0035146,1,Soft Skills
E0035146,1,Soft Skills
E0035146,1,Leadership
E0035147,1,SAP
E0035147,0,SAP
E0035147,1,Data Science
E0035147,1,Soft Skills
E0035147,0,Cyber Security
E0035148,1,SAP
E0035148,1,SAP
E0035148,1,Leadership
E0035148,1,AI
E0035148,1,SAP
E0035149,1,AI
E0035149,1,AI
E0035149,1,Data Science
E0035149,1,SAP
E0035149,1,AI
E0035150,1,Leadership
E0035150,1,Cloud
E0035150,0,Soft Skills
E0035150,1,AI
E0035150,1,Cyber Security
E0035151,1,Soft Skills
E0035151,1,AI
E0035151,0,AI
E0035151,1,SAP
E0035151,1,Leadership
E0035152,1,Data Science
E0035152,1,Data Science
E0035152,1,Cloud
E0035152,1,Cyber Security
E0035152,1,Data Science
E0035153,1,Data Science
E0035153,1,Leadership
E0035153,1,Leadership
E0035153,1,Cloud
E0035153,1,Cloud
E0035154,1,Data Science
E0035154,0,AI
E0035154,1,Cloud
E0035154,0,AI
E0035154,1,Data Science
E0035155,0,SAP
E0035155,1,Soft Skills
E0035155,1,Cloud
E0035155,1,Leadership
E0035155,1,Leadership
E0035156,1,SAP
E0035156,1,Data Science
E0035156,1,Cloud
E0035156,1,Leadership
E0035156,1,Soft Skills
E0035157,1,Leadership
E0035157,1,Soft Skills
E0035157,1,AI
E0035157,1,Soft Skills
E0035157,0,SAP
E0035158,1,Cloud
E0035158,1,Soft Skills
E0035158,1,Cyber Security
E0035158,1,Cyber Security
E0035158,1,Soft Skills
E0035159,1,Leadership
E0035159,1,Leadership
E0035159,1,AI
E0035159,1,Data Science
E0035159,1,AI
E0035160,1,Cloud
E0035160,1,Leadership
E0035160,1,Leadership
E0035160,1,AI
E0035160,1,SAP
E0035161,1,Cloud
E0035161,1,Cloud
E0035161,1,SAP
E0035161,1,AI
E0035161,1,Cyber Security
E0035162,1,SAP
E0035162,0,Data Science
E0035162,1,Cloud
E0035162,1,Soft Skills
E0035162,1,AI
E0035163,1,Leadership
E0035163,1,AI
E0035163,0,AI
E0035163,1,Data Science
E0035163,1,Cloud
E0035164,1,Cloud
E0035164,1,SAP
E0035164,1,Data Science
E0035164,0,Data Science
E0035164,1,Cyber Security
E0035165,1,AI
E0035165,1,Cyber Security
E0035165,1,Cyber Security
E0035165,1,Cyber Security
E0035165,1,Cyber Security
E0035166,1,Data Science
E0035166,1,Data Science
E0035166,1,AI
E0035166,1,AI
E0035166,0,Cyber Security
E0035167,1,Cloud
E0035167,1,Data Science
E0035167,1,Leadership
E0035167,1,Cyber Security
E0035167,1,Cloud
E0035168,1,Cyber Security
E0035168,1,Cyber Security
E0035168,1,SAP
E0035168,1,Cloud
E0035168,1,Soft Skills
E0035169,1,Cyber Security
E0035169,1,Cloud
E0035169,0,Cloud
E0035169,1,Cyber Security
E0035169,1,Leadership
E0035170,1,AI
E0035170,1,Cyber Security
E0035170,1,Soft Skills
E0035170,1,Cyber Security
E0035170,1,AI
E0035171,1,Cloud
