EmployeeID,PerformanceRating,PromotedFlag,HighPerformerFlag
E0042601,4,0,0
E0042602,3,0,0
E0042602,5,0,0
E0042602,4,1,0
E0042603,4,0,0
E0042603,5,0,0
E0042603,3,0,0
E0042604,4,0,0
E0042604,4,0,0
E0042604,5,0,0
E0042605,4,0,0
E0042605,3,0,0
E0042605,5,0,0
E0042606,4,0,0
E0042606,2,0,0
E0042606,2,0,0
E0042607,3,0,0
E0042607,3,0,1
E0042607,5,0,0
E0042608,2,0,1
E0042608,2,0,0
E0042608,4,0,0
E0042609,3,0,0
E0042609,4,0,1
E0042609,3,0,0
E0042610,2,0,0
E0042610,5,0,0
E0042610,4,0,1
E0042611,4,0,1
E0042611,4,0,0
E0042611,3,0,0
E0042612,3,0,1
E0042612,5,0,0
E0042612,3,1,0
E0042613,4,0,0
E0042613,5,0,0
E0042613,3,0,0
E0042614,4,0,0
E0042614,4,1,0
E0042614,3,0,0
E0042615,4,0,0
E0042615,4,0,1
E0042615,3,0,0
E0042616,4,1,0
E0042616,3,0,0
E0042616,3,0,0
E0042617,3,0,1
E0042617,4,0,0
E0042617,4,1,0
E0042618,4,0,1
E0042618,3,0,0
E0042618,5,0,0
E0042619,3,0,0
E0042619,1,0,0
E0042619,4,0,0
E0042620,3,0,1
E0042620,4,0,1
E0042620,5,0,1
E0042621,5,0,0
E0042621,4,0,0
E0042621,5,0,0
E0042622,3,0,1
E0042622,5,0,0
E0042622,4,0,0
E0042623,2,0,0
E0042623,4,0,0
E0042623,5,0,0
E0042624,2,0,0
E0042624,4,1,0
E0042624,3,0,0
E0042625,3,0,0
E0042625,4,0,0
E0042625,4,0,0
E0042626,3,0,0
E0042626,3,0,1
E0042626,2,0,0
E0042627,3,0,0
E0042627,4,0,0
E0042627,2,0,0
E0042628,5,0,0
E0042628,3,0,0
E0042628,3,0,0
E0042629,4,0,0
E0042629,4,0,1
E0042629,4,0,0
E0042630,3,0,0
E0042630,4,0,0
E0042630,4,0,0
E0042631,4,0,0
E0042631,3,0,0
E0042631,4,0,0
E0042632,4,0,0
E0042632,5,1,0
E0042632,4,0,0
E0042633,3,1,0
E0042633,3,0,0
E0042633,3,0,0
E0042634,4,1,0
E0042634,4,0,0
E0042634,5,0,0
E0042635,4,0,1
E0042635,4,0,0
E0042635,5,0,0
E0042636,4,0,0
E0042636,4,0,0
E0042636,4,0,0
E0042637,2,1,0
E0042637,5,1,1
E0042637,4,0,0
E0042638,5,1,0
E0042638,3,0,0
E0042638,3,0,0
E0042639,3,0,0
E0042639,5,0,0
E0042639,3,0,0
E0042640,4,0,1
E0042640,3,0,1
E0042640,3,0,0
E0042641,3,0,0
E0042641,3,0,0
E0042641,5,0,0
E0042642,4,0,1
E0042642,3,1,1
E0042642,3,0,1
E0042643,4,0,1
E0042643,3,0,1
E0042643,2,0,0
E0042644,5,0,0
E0042644,4,0,0
E0042644,4,0,0
E0042645,3,1,0
E0042645,4,0,0
E0042645,3,0,1
E0042646,3,0,0
E0042646,3,0,0
E0042646,2,1,0
E0042647,2,0,0
E0042647,3,0,0
E0042647,4,0,0
E0042648,4,1,1
E0042648,3,0,1
E0042648,5,0,0
E0042649,3,0,1
E0042649,3,0,0
E0042649,4,0,0
E0042650,5,0,0
E0042650,3,0,0
E0042650,5,0,1
E0042651,5,0,0
E0042651,4,0,0
E0042651,4,0,0
E0042652,3,1,0
E0042652,5,0,0
E0042652,2,0,1
E0042653,4,0,0
E0042653,4,0,0
E0042653,2,0,0
E0042654,3,0,0
E0042654,4,0,0
E0042654,3,0,0
E0042655,2,1,0
E0042655,4,0,0
E0042655,4,1,0
E0042656,4,0,0
E0042656,4,0,1
E0042656,4,0,0
E0042657,4,0,0
E0042657,3,0,0
E0042657,4,0,0
E0042658,4,0,0
E0042658,4,0,1
E0042658,1,0,0
E0042659,3,0,0
E0042659,3,0,0
E0042659,3,0,1
E0042660,5,0,0
E0042660,4,0,0
E0042660,4,0,0
E0042661,3,0,0
E0042661,3,0,0
E0042661,4,0,0
E0042662,5,0,1
E0042662,5,0,0
E0042662,3,0,0
E0042663,2,0,0
E0042663,3,0,0
E0042663,3,0,0
E0042664,4,0,0
E0042664,5,0,0
E0042664,5,1,0
E0042665,2,0,1
E0042665,4,0,0
E0042665,4,0,0
E0042666,4,0,0
E0042666,4,0,0
E0042666,3,0,1
E0042667,3,0,0
E0042667,5,0,0
E0042667,4,0,0
E0042668,2,0,0
E0042668,3,0,0
E0042668,5,0,0
E0042669,5,0,0
E0042669,3,0,1
E0042669,5,0,0
E0042670,4,0,0
E0042670,4,0,0
E0042670,4,0,0
E0042671,3,1,0
E0042671,3,0,0
E0042671,4,0,0
E0042672,4,0,1
E0042672,3,0,0
E0042672,4,0,0
E0042673,2,1,1
E0042673,5,0,0
E0042673,4,0,0
E0042674,3,0,0
E0042674,5,0,0
E0042674,3,1,0
E0042675,5,0,0
E0042675,4,0,0
E0042675,4,0,1
E0042676,3,0,0
E0042676,4,0,0
E0042676,4,0,0
E0042677,2,0,0
E0042677,3,0,0
E0042677,3,0,0
E0042678,3,0,1
E0042678,2,0,0
E0042678,4,0,0
E0042679,4,0,0
E0042679,4,0,0
E0042679,4,1,0
E0042680,5,0,0
E0042680,3,0,0
E0042680,4,0,1
E0042681,3,0,0
E0042681,3,0,0
E0042681,2,0,1
E0042682,4,0,0
E0042682,2,0,0
E0042682,3,0,0
E0042683,3,0,0
E0042683,4,0,0
E0042683,5,0,0
E0042684,3,0,0
E0042684,4,0,0
E0042684,3,0,0
E0042685,4,0,0
E0042685,4,0,0
E0042685,3,0,0
E0042686,5,0,1
E0042686,4,0,0
E0042686,5,0,1
E0042687,3,0,0
E0042687,3,0,0
E0042687,4,0,0
E0042688,3,0,0
E0042688,3,0,1
E0042688,4,0,0
E0042689,4,0,1
E0042689,4,0,1
E0042689,4,0,1
E0042690,4,0,1
E0042690,4,0,0
E0042690,4,0,0
E0042691,3,0,1
E0042691,2,0,0
E0042691,4,0,0
E0042692,3,0,0
E0042692,4,0,0
E0042692,3,0,0
E0042693,4,1,0
E0042693,3,0,0
E0042693,3,0,0
E0042694,4,0,0
E0042694,4,0,0
E0042694,3,0,0
E0042695,4,0,0
E0042695,4,0,0
E0042695,5,0,0
E0042696,5,0,0
E0042696,5,1,0
E0042696,4,0,0
E0042697,4,0,1
E0042697,4,0,0
E0042697,3,0,0
E0042698,5,0,0
E0042698,2,0,1
E0042698,4,0,1
E0042699,5,0,0
E0042699,4,0,0
E0042699,3,1,0
E0042700,3,0,0
E0042700,4,0,0
E0042700,2,1,1
E0042701,3,0,1
E0042701,3,0,0
E0042701,3,0,0
E0042702,4,0,0
E0042702,2,0,0
E0042702,2,0,0
E0042703,4,0,0
E0042703,3,1,0
E0042703,3,0,0
E0042704,4,0,0
E0042704,4,0,0
E0042704,4,0,0
E0042705,3,0,0
E0042705,4,0,0
E0042705,4,0,0
E0042706,4,0,0
E0042706,4,0,0
E0042706,1,0,0
E0042707,4,0,0
E0042707,3,0,0
E0042707,4,0,0
E0042708,2,0,0
E0042708,5,0,0
E0042708,4,0,0
E0042709,4,0,0
E0042709,5,0,0
E0042709,4,0,0
E0042710,3,0,0
E0042710,3,0,0
E0042710,4,0,0
E0042711,4,0,1
E0042711,3,0,1
E0042711,5,0,0
E0042712,4,0,0
E0042712,4,0,1
E0042712,5,0,0
E0042713,3,0,0
E0042713,4,0,0
E0042713,4,0,0
E0042714,3,0,0
E0042714,4,0,0
E0042714,3,0,1
E0042715,4,0,0
E0042715,4,0,0
E0042715,3,0,0
E0042716,4,0,0
E0042716,2,1,0
E0042716,4,0,0
E0042717,5,0,0
E0042717,2,0,1
E0042717,3,0,0
E0042718,2,0,0
E0042718,3,0,0
E0042718,5,0,1
E0042719,4,0,0
E0042719,4,0,0
E0042719,4,1,0
E0042720,2,0,1
E0042720,3,0,1
E0042720,5,0,0
E0042721,4,1,0
E0042721,4,1,1
E0042721,2,0,0
E0042722,4,0,0
E0042722,5,0,0
E0042722,3,0,0
E0042723,5,0,0
E0042723,4,0,0
E0042723,4,1,0
E0042724,2,0,0
E0042724,4,0,1
E0042724,4,0,0
E0042725,3,0,0
E0042725,4,0,0
E0042725,5,0,0
E0042726,5,0,0
E0042726,3,0,0
E0042726,4,1,0
E0042727,4,0,0
E0042727,3,0,0
E0042727,4,0,0
E0042728,3,0,0
E0042728,5,0,1
E0042728,3,0,1
E0042729,4,0,0
E0042729,3,0,0
E0042729,4,0,0
E0042730,4,0,0
E0042730,5,0,0
E0042730,4,0,0
E0042731,4,1,0
E0042731,3,0,0
E0042731,4,0,0
E0042732,4,0,1
E0042732,3,0,1
E0042732,3,0,1
E0042733,3,0,0
E0042733,2,0,0
E0042733,5,1,0
E0042734,3,0,1
E0042734,4,1,0
E0042734,3,0,0
E0042735,5,0,1
E0042735,3,0,1
E0042735,4,0,0
E0042736,2,0,0
E0042736,3,0,0
E0042736,4,0,0
E0042737,3,0,0
E0042737,5,0,0
E0042737,3,0,0
E0042738,3,0,0
E0042738,3,0,0
E0042738,3,0,1
E0042739,2,0,0
E0042739,4,1,0
E0042739,5,0,1
E0042740,1,0,0
E0042740,4,0,0
E0042740,3,0,0
E0042741,3,1,0
E0042741,4,0,0
E0042741,5,0,0
E0042742,3,0,0
E0042742,3,0,0
E0042742,4,0,0
E0042743,3,1,0
E0042743,3,0,0
E0042743,3,0,0
E0042744,4,0,1
E0042744,4,0,0
E0042744,3,0,0
E0042745,4,0,0
E0042745,3,0,0
E0042745,3,0,0
E0042746,4,0,0
E0042746,1,0,0
E0042746,5,0,0
E0042747,3,0,0
E0042747,4,0,0
E0042747,3,0,0
E0042748,5,0,0
E0042748,4,0,0
E0042748,4,0,0
E0042749,3,0,1
E0042749,4,0,0
E0042749,4,0,0
E0042750,4,0,0
E0042750,2,0,0
E0042750,3,0,0
E0042751,4,0,0
E0042751,5,0,0
E0042751,2,1,0
E0042752,3,0,1
E0042752,4,0,0
E0042752,4,0,0
E0042753,2,0,0
E0042753,4,0,0
E0042753,4,0,0
E0042754,4,0,0
E0042754,2,0,0
E0042754,4,0,0
E0042755,4,1,1
E0042755,4,0,0
E0042755,3,0,0
E0042756,5,0,1
E0042756,5,0,0
E0042756,4,0,0
E0042757,4,0,0
E0042757,4,0,1
E0042757,3,1,0
E0042758,3,0,1
E0042758,3,1,0
E0042758,4,0,0
E0042759,5,0,0
E0042759,4,0,0
E0042759,4,0,0
E0042760,3,0,0
E0042760,3,0,0
E0042760,4,0,0
E0042761,3,0,0
E0042761,4,0,0
E0042761,3,0,0
E0042762,4,0,0
E0042762,4,0,0
E0042762,3,0,0
E0042763,4,0,0
E0042763,3,0,0
E0042763,3,1,0
E0042764,5,0,0
E0042764,3,0,0
E0042764,4,0,0
E0042765,3,0,0
E0042765,5,0,1
E0042765,4,0,0
E0042766,4,0,0
E0042766,5,0,0
E0042766,4,0,0
E0042767,3,0,0
E0042767,2,0,1
E0042767,2,0,0
E0042768,5,0,0
E0042768,4,0,0
E0042768,3,0,0
E0042769,3,0,0
E0042769,2,1,0
E0042769,4,0,0
E0042770,4,0,0
E0042770,3,0,0
E0042770,5,0,1
E0042771,2,0,0
E0042771,3,1,1
E0042771,3,0,0
E0042772,4,0,0
E0042772,3,1,0
E0042772,3,0,0
E0042773,5,0,1
E0042773,4,0,1
E0042773,4,0,0
E0042774,3,0,0
E0042774,3,0,0
E0042774,2,0,0
E0042775,3,0,0
E0042775,3,0,0
E0042775,4,0,0
E0042776,3,0,0
E0042776,3,0,0
E0042776,3,0,0
E0042777,3,0,1
E0042777,4,0,1
E0042777,1,0,1
E0042778,2,0,1
E0042778,4,0,0
E0042778,3,0,0
E0042779,4,0,1
E0042779,2,0,1
E0042779,3,0,0
E0042780,3,0,0
E0042780,4,0,1
E0042780,3,0,0
E0042781,2,0,0
E0042781,4,0,0
E0042781,4,0,0
E0042782,3,0,1
E0042782,5,0,0
E0042782,4,0,0
E0042783,4,0,1
E0042783,4,0,0
E0042783,3,0,0
E0042784,4,0,0
E0042784,3,0,1
E0042784,4,0,0
E0042785,4,0,0
E0042785,2,0,1
E0042785,4,0,0
E0042786,4,0,1
E0042786,5,0,0
E0042786,4,0,0
E0042787,1,0,0
E0042787,4,0,0
E0042787,4,0,0
E0042788,4,1,0
E0042788,4,0,0
E0042788,3,0,0
E0042789,4,0,0
E0042789,4,0,0
E0042789,3,0,1
E0042790,5,0,0
E0042790,3,0,0
E0042790,5,0,0
E0042791,3,0,0
E0042791,5,0,0
E0042791,5,0,0
E0042792,5,0,0
E0042792,3,1,0
E0042792,4,1,0
E0042793,3,0,0
E0042793,4,0,0
E0042793,3,0,0
E0042794,4,0,1
E0042794,4,0,0
E0042794,4,0,0
E0042795,2,0,0
E0042795,5,0,0
E0042795,5,0,0
E0042796,3,0,0
E0042796,3,0,0
E0042796,4,0,0
E0042797,1,1,0
E0042797,4,0,1
E0042797,4,0,0
E0042798,5,0,0
E0042798,4,0,0
E0042798,3,0,0
E0042799,3,0,0
E0042799,4,0,0
E0042799,5,1,0
E0042800,3,0,0
E0042800,4,0,0
E0042800,4,0,0
E0042801,4,0,1
E0042801,4,0,0
E0042801,4,0,0
E0042802,2,0,0
E0042802,4,0,0
E0042802,5,0,1
E0042803,3,0,0
E0042803,4,0,0
E0042803,3,0,0
E0042804,4,0,1
E0042804,4,0,0
E0042804,3,0,0
E0042805,4,0,0
E0042805,4,0,0
E0042805,3,0,0
E0042806,3,0,0
E0042806,3,0,1
E0042806,2,0,0
E0042807,4,0,0
E0042807,5,0,0
E0042807,4,0,1
E0042808,3,0,1
E0042808,3,0,0
E0042808,4,0,0
E0042809,2,0,0
E0042809,4,0,0
E0042809,4,1,0
E0042810,2,0,0
E0042810,3,0,0
E0042810,4,0,0
E0042811,4,0,0
E0042811,3,0,0
E0042811,3,0,0
E0042812,3,0,1
E0042812,3,0,0
E0042812,5,0,1
E0042813,3,1,0
E0042813,3,0,0
E0042813,4,0,0
E0042814,5,0,1
E0042814,3,0,0
E0042814,5,0,0
E0042815,4,0,0
E0042815,3,0,0
E0042815,4,1,0
E0042816,4,0,0
E0042816,4,0,0
E0042816,3,0,0
E0042817,4,0,1
E0042817,4,0,1
E0042817,3,0,0
E0042818,3,0,0
E0042818,3,0,0
E0042818,3,0,1
E0042819,3,1,0
E0042819,3,0,0
E0042819,4,0,0
E0042820,4,0,0
E0042820,4,0,0
E0042820,4,0,0
E0042821,3,0,1
E0042821,3,0,0
E0042821,4,0,1
E0042822,3,0,0
E0042822,3,0,1
E0042822,4,0,0
E0042823,3,0,0
E0042823,3,0,0
E0042823,4,0,1
E0042824,4,0,0
E0042824,1,0,0
E0042824,5,0,1
E0042825,3,0,0
E0042825,3,0,0
E0042825,4,0,0
E0042826,4,0,0
E0042826,3,0,0
E0042826,3,0,0
E0042827,3,0,0
E0042827,4,0,0
E0042827,4,0,0
E0042828,2,0,0
E0042828,4,0,0
E0042828,1,0,0
E0042829,5,0,0
E0042829,3,0,0
E0042829,4,0,1
E0042830,4,0,0
E0042830,5,0,0
E0042830,3,0,0
E0042831,5,0,0
E0042831,3,0,0
E0042831,4,1,0
E0042832,5,0,0
E0042832,1,0,0
E0042832,2,0,0
E0042833,3,1,0
E0042833,3,0,0
E0042833,3,0,0
E0042834,4,0,0
E0042834,1,0,0
E0042834,5,0,0
E0042835,3,1,0
E0042835,4,0,1
E0042835,5,0,0
E0042836,3,0,0
E0042836,3,0,0
E0042836,5,1,0
E0042837,3,0,0
E0042837,3,0,0
E0042837,3,0,0
E0042838,3,0,0
E0042838,5,0,1
E0042838,4,0,1
E0042839,4,0,0
E0042839,4,0,1
E0042839,3,0,1
E0042840,3,0,0
E0042840,4,0,1
E0042840,5,0,0
E0042841,2,0,1
E0042841,4,0,0
E0042841,5,0,0
E0042842,4,0,0
E0042842,3,0,1
E0042842,3,0,0
E0042843,4,0,0
E0042843,1,0,0
E0042843,5,0,0
E0042844,3,0,0
E0042844,5,0,1
E0042844,4,1,0
E0042845,5,0,0
E0042845,3,0,0
E0042845,4,0,0
E0042846,5,0,1
E0042846,2,0,0
E0042846,3,0,0
E0042847,5,0,0
E0042847,3,0,0
E0042847,3,1,0
E0042848,4,0,0
E0042848,4,0,0
E0042848,4,0,0
E0042849,4,0,0
E0042849,4,1,0
E0042849,4,0,0
E0042850,5,0,0
E0042850,2,0,0
E0042850,4,0,1
E0042851,2,0,1
E0042851,5,0,1
E0042851,4,0,0
E0042852,4,0,1
E0042852,2,0,0
E0042852,4,0,0
E0042853,2,0,0
E0042853,4,0,0
E0042853,2,0,1
E0042854,1,0,1
E0042854,5,0,0
E0042854,4,1,0
E0042855,3,0,0
E0042855,3,0,1
E0042855,4,0,0
E0042856,4,0,0
E0042856,3,0,0
E0042856,3,0,1
E0042857,4,0,0
E0042857,4,0,1
E0042857,3,0,0
E0042858,4,0,0
E0042858,3,1,0
E0042858,3,0,0
E0042859,4,0,0
E0042859,4,1,0
E0042859,5,0,0
E0042860,5,0,1
E0042860,5,0,0
E0042860,5,0,0
E0042861,1,0,0
E0042861,3,0,0
E0042861,3,1,0
E0042862,4,0,0
E0042862,3,0,0
E0042862,3,1,0
E0042863,3,1,0
E0042863,3,0,0
E0042863,4,0,0
E0042864,2,0,1
E0042864,4,0,0
E0042864,4,0,0
E0042865,4,0,0
E0042865,3,0,0
E0042865,4,0,1
E0042866,4,0,0
E0042866,3,0,0
E0042866,5,0,1
E0042867,3,0,0
E0042867,3,0,0
E0042867,3,0,1
E0042868,3,0,0
E0042868,4,0,0
E0042868,3,0,0
E0042869,4,0,0
E0042869,3,0,0
E0042869,3,0,0
E0042870,4,0,0
E0042870,4,0,0
E0042870,3,0,0
E0042871,2,0,0
E0042871,2,1,0
E0042871,4,0,0
E0042872,4,0,1
E0042872,4,0,0
E0042872,4,0,0
E0042873,4,0,0
E0042873,3,0,0
E0042873,3,0,0
E0042874,3,0,0
E0042874,3,0,0
E0042874,3,0,0
E0042875,1,0,0
E0042875,3,0,0
E0042875,4,0,1
E0042876,3,0,0
E0042876,3,0,1
E0042876,4,0,0
E0042877,2,0,0
E0042877,4,0,0
E0042877,4,0,0
E0042878,5,0,0
E0042878,3,0,1
E0042878,3,0,1
E0042879,3,1,1
E0042879,2,0,0
E0042879,3,0,0
E0042880,3,0,0
E0042880,3,0,0
E0042880,4,0,0
E0042881,4,1,0
E0042881,4,0,0
E0042881,3,0,0
E0042882,3,0,0
E0042882,4,0,0
E0042882,2,0,0
E0042883,4,0,1
E0042883,3,0,0
E0042883,4,0,0
E0042884,5,0,1
E0042884,3,0,0
E0042884,3,0,0
E0042885,2,0,0
E0042885,5,0,0
E0042885,3,0,0
E0042886,3,0,0
E0042886,4,0,0
E0042886,4,0,0
E0042887,5,0,0
E0042887,4,0,0
E0042887,4,0,0
E0042888,4,0,0
E0042888,3,0,0
E0042888,3,0,0
E0042889,2,0,1
E0042889,4,0,0
E0042889,3,0,0
E0042890,5,0,0
E0042890,4,0,0
E0042890,4,0,1
E0042891,2,0,0
E0042891,5,0,1
E0042891,3,0,0
E0042892,4,0,0
E0042892,5,0,0
E0042892,3,0,0
E0042893,2,0,0
E0042893,3,0,0
E0042893,5,0,0
E0042894,4,0,0
E0042894,3,0,1
E0042894,4,0,1
E0042895,4,0,1
E0042895,4,0,0
E0042895,4,0,1
E0042896,3,0,0
E0042896,3,0,0
E0042896,3,0,1
E0042897,2,0,0
E0042897,3,0,0
E0042897,2,0,0
E0042898,3,0,1
E0042898,5,0,0
E0042898,2,0,0
E0042899,4,0,0
E0042899,4,0,0
E0042899,4,0,0
E0042900,4,0,0
E0042900,4,0,0
E0042900,4,0,0
E0042901,3,0,0
E0042901,4,1,0
E0042901,3,0,0
E0042902,4,0,0
E0042902,3,0,0
E0042902,1,1,0
E0042903,5,1,0
E0042903,4,0,1
E0042903,5,0,0
E0042904,5,0,0
E0042904,4,0,1
E0042904,5,0,0
E0042905,3,0,1
E0042905,4,0,0
E0042905,3,0,0
E0042906,3,0,0
E0042906,3,0,0
E0042906,3,0,0
E0042907,2,0,0
E0042907,3,0,0
E0042907,4,0,0
E0042908,4,1,1
E0042908,3,1,1
E0042908,4,0,0
E0042909,4,0,0
E0042909,2,0,0
E0042909,4,1,0
E0042910,4,0,0
E0042910,4,0,0
E0042910,3,0,1
E0042911,3,0,0
E0042911,3,0,0
E0042911,5,1,0
E0042912,3,0,0
E0042912,4,0,0
E0042912,3,0,0
E0042913,3,0,0
E0042913,4,0,0
E0042913,4,1,0
E0042914,4,0,0
E0042914,5,0,0
E0042914,4,0,0
E0042915,4,0,0
E0042915,4,0,1
E0042915,4,0,0
E0042916,4,0,0
E0042916,4,0,0
E0042916,3,0,0
E0042917,4,0,0
E0042917,5,0,1
E0042917,4,0,0
E0042918,3,0,0
E0042918,3,0,0
E0042918,3,0,1
E0042919,3,0,0
E0042919,3,0,0
E0042919,5,0,0
E0042920,2,1,0
E0042920,5,0,0
E0042920,4,0,0
E0042921,3,0,0
E0042921,3,0,0
E0042921,4,0,0
E0042922,4,1,1
E0042922,3,0,0
E0042922,4,0,1
E0042923,4,0,0
E0042923,4,0,1
E0042923,3,0,0
E0042924,3,0,0
E0042924,3,0,0
E0042924,4,0,1
E0042925,3,0,0
E0042925,4,0,0
E0042925,5,0,0
E0042926,5,0,0
E0042926,3,0,0
E0042926,4,0,0
E0042927,5,0,0
E0042927,2,0,0
E0042927,4,0,0
E0042928,3,0,0
E0042928,4,0,0
E0042928,5,0,0
E0042929,4,1,0
E0042929,5,0,0
E0042929,5,0,0
E0042930,4,0,0
E0042930,4,1,0
E0042930,4,1,0
E0042931,4,0,0
E0042931,3,0,1
E0042931,5,0,1
E0042932,3,0,0
E0042932,4,0,0
E0042932,4,0,0
E0042933,4,0,1
E0042933,4,1,1
E0042933,4,0,0
E0042934,3,0,0
E0042934,2,0,0
E0042934,4,0,0
E0042935,3,0,0
E0042935,3,0,0
E0042935,4,0,1
E0042936,4,0,1
E0042936,3,1,0
E0042936,4,0,0
E0042937,3,0,0
E0042937,4,0,0
E0042937,3,0,0
E0042938,3,0,0
E0042938,4,0,0
E0042938,3,0,0
E0042939,3,0,1
E0042939,3,0,0
E0042939,3,0,0
E0042940,3,1,0
E0042940,4,0,0
E0042940,3,0,0
E0042941,3,0,0
E0042941,2,0,0
E0042941,3,0,0
E0042942,3,1,0
E0042942,2,1,0
E0042942,4,1,0
E0042943,5,0,0
E0042943,5,0,1
E0042943,4,0,0
E0042944,4,0,0
E0042944,4,0,0
E0042944,4,0,0
E0042945,4,0,0
E0042945,5,0,0
E0042945,4,0,0
E0042946,2,0,0
E0042946,3,0,0
E0042946,5,0,0
E0042947,3,0,1
E0042947,4,0,0
E0042947,3,0,0
E0042948,3,0,0
E0042948,5,0,0
E0042948,4,0,0
E0042949,2,0,0
E0042949,3,0,0
E0042949,4,0,0
E0042950,3,0,0
E0042950,4,0,0
E0042950,3,0,1
E0042951,4,0,0
E0042951,1,0,1
E0042951,4,0,0
E0042952,3,0,0
E0042952,3,0,0
E0042952,5,0,0
E0042953,4,0,0
E0042953,3,0,0
E0042953,4,0,1
E0042954,3,0,1
E0042954,3,0,0
E0042954,4,0,0
E0042955,4,0,0
E0042955,3,0,0
E0042955,4,0,0
E0042956,5,0,0
E0042956,3,1,0
E0042956,3,0,0
E0042957,4,0,0
E0042957,4,0,0
E0042957,2,0,0
E0042958,4,0,1
E0042958,3,0,1
E0042958,2,0,0
E0042959,4,0,0
E0042959,3,0,0
E0042959,3,0,0
E0042960,5,1,0
E0042960,3,0,0
E0042960,4,0,0
E0042961,4,0,0
E0042961,4,0,0
E0042961,4,0,0
E0042962,4,0,0
E0042962,5,1,0
E0042962,3,0,1
E0042963,4,0,0
E0042963,3,0,0
E0042963,3,0,0
E0042964,3,0,1
E0042964,3,0,0
E0042964,4,0,0
E0042965,5,0,0
E0042965,4,0,0
E0042965,3,0,0
E0042966,4,0,0
E0042966,1,0,0
E0042966,4,0,0
E0042967,3,1,0
E0042967,4,0,1
E0042967,4,0,0
E0042968,3,0,0
E0042968,5,0,0
E0042968,4,0,0
E0042969,4,0,0
E0042969,5,0,0
E0042969,4,1,0
E0042970,2,1,0
E0042970,5,0,0
E0042970,4,0,0
E0042971,3,0,0
E0042971,5,0,0
E0042971,5,0,0
E0042972,3,0,0
E0042972,3,0,0
E0042972,4,0,1
E0042973,3,0,0
E0042973,4,0,1
E0042973,3,0,0
E0042974,3,0,0
E0042974,2,0,0
E0042974,4,0,0
E0042975,5,0,1
E0042975,4,0,0
E0042975,2,0,0
E0042976,3,0,0
E0042976,3,0,0
E0042976,3,0,0
E0042977,5,0,0
E0042977,3,0,0
E0042977,4,1,0
E0042978,4,0,1
E0042978,4,0,0
E0042978,2,0,0
E0042979,3,0,0
E0042979,3,0,0
E0042979,4,0,0
E0042980,3,0,0
E0042980,5,1,0
E0042980,3,0,0
E0042981,4,0,0
E0042981,3,0,1
E0042981,3,0,1
E0042982,5,0,0
E0042982,4,0,0
E0042982,3,0,1
E0042983,3,0,1
E0042983,4,0,0
E0042983,5,0,0
E0042984,3,0,0
E0042984,1,0,0
E0042984,4,0,0
E0042985,4,0,0
E0042985,4,0,0
E0042985,3,0,0
E0042986,5,0,1
E0042986,3,0,1
E0042986,2,0,0
E0042987,4,0,0
E0042987,2,0,0
E0042987,4,0,0
E0042988,3,0,0
E0042988,4,0,0
E0042988,3,0,1
E0042989,3,0,0
E0042989,5,1,0
E0042989,4,0,0
E0042990,3,0,0
E0042990,2,1,0
E0042990,4,0,1
E0042991,3,0,0
E0042991,3,0,0
E0042991,4,0,0
E0042992,4,0,1
E0042992,3,0,1
E0042992,5,0,0
E0042993,4,0,0
E0042993,2,0,0
E0042993,3,0,0
E0042994,2,0,1
E0042994,4,0,0
E0042994,4,0,1
E0042995,3,1,0
E0042995,2,0,0
E0042995,4,1,0
E0042996,3,0,1
E0042996,5,0,1
E0042996,4,1,0
E0042997,4,0,1
E0042997,4,0,1
E0042997,3,0,0
E0042998,5,0,0
E0042998,3,0,1
E0042998,1,0,0
E0042999,3,0,0
E0042999,4,0,0
E0042999,2,0,0
E0043000,4,0,0
E0043000,5,0,1
E0043000,3,1,0
E0043001,3,0,0
E0043001,2,0,0
E0043001,5,0,1
E0043002,4,0,0
E0043002,5,0,0
E0043002,3,0,0
E0043003,4,0,0
E0043003,4,0,0
E0043003,4,0,0
E0043004,4,0,0
E0043004,3,0,0
E0043004,3,0,0
E0043005,3,0,0
E0043005,3,0,0
E0043005,4,1,0
E0043006,4,0,0
E0043006,4,0,0
E0043006,4,0,0
E0043007,4,1,0
E0043007,5,0,0
E0043007,3,0,0
E0043008,4,0,1
E0043008,4,0,0
E0043008,5,0,0
E0043009,4,0,0
E0043009,3,0,1
E0043009,3,0,0
E0043010,3,0,0
E0043010,5,0,1
E0043010,3,0,0
E0043011,4,0,0
E0043011,5,0,0
E0043011,3,0,0
E0043012,2,0,1
E0043012,4,0,0
E0043012,4,0,1
E0043013,3,0,0
E0043013,1,0,0
E0043013,3,0,0
E0043014,3,1,0
E0043014,4,1,0
E0043014,2,0,0
E0043015,3,0,0
E0043015,3,1,1
E0043015,3,0,0
E0043016,3,0,1
E0043016,3,0,0
E0043016,4,0,0
E0043017,4,0,0
E0043017,3,0,0
E0043017,2,0,0
E0043018,3,0,1
E0043018,1,0,1
E0043018,3,0,0
E0043019,4,0,0
E0043019,4,0,0
E0043019,4,0,1
E0043020,3,0,0
E0043020,4,0,0
E0043020,5,0,0
E0043021,5,0,0
E0043021,3,0,1
E0043021,3,0,0
E0043022,4,1,1
E0043022,4,1,0
E0043022,4,0,1
E0043023,4,0,1
E0043023,3,0,0
E0043023,4,0,0
E0043024,3,0,0
E0043024,3,0,1
